path:hsa00270,MAT2B
path:hsa00270,GOT1
path:hsa00270,GOT2
path:hsa00270,GSS
path:hsa00270,PSAT1
path:hsa00270,LDHA
path:hsa00270,LDHB
path:hsa00270,LDHC
path:hsa00270,MAT1A
path:hsa00270,MAT2A
path:hsa00270,MDH1
path:hsa00270,MDH2
path:hsa00270,MPST
path:hsa00270,MTAP
path:hsa00270,MTR
path:hsa00270,APIP
path:hsa00270,ADI1
path:hsa00270,KYAT3
path:hsa00270,ENOPH1
path:hsa00270,BCAT1
path:hsa00270,BCAT2
path:hsa00270,BHMT
path:hsa00270,AGXT2
path:hsa00270,SMS
path:hsa00270,SRM
path:hsa00270,TAT
path:hsa00270,TST
path:hsa00270,MRI1
path:hsa00270,CBS
path:hsa00270,KYAT1
path:hsa00270,LDHAL6B
path:hsa00280,ACAA2
path:hsa00280,HIBADH
path:hsa00280,DBT
path:hsa00280,DLD
path:hsa00280,ABAT
path:hsa00280,ECHS1
path:hsa00280,EHHADH
path:hsa00280,ACSF3
path:hsa00280,ALDH2
path:hsa00280,ALDH1B1
path:hsa00280,ALDH9A1
path:hsa00280,ALDH3A2
path:hsa00280,IL4I1
path:hsa00280,HIBCH
path:hsa00280,ACAD8
path:hsa00280,ACAA1
path:hsa00280,HSD17B10
path:hsa00280,HADHA
path:hsa00280,HADHB
path:hsa00280,HADH
path:hsa00280,HMGCL
path:hsa00280,HMGCS1
path:hsa00280,HMGCS2
path:hsa00280,AOX1
path:hsa00280,ACADM
path:hsa00280,ACADS
path:hsa00280,ACADSB
path:hsa00280,IVD
path:hsa00280,ACAT1
path:hsa00280,ACAT2
path:hsa00280,ALDH6A1
path:hsa00280,MUT
path:hsa00280,ALDH7A1
path:hsa00280,OXCT1
path:hsa00280,PCCA
path:hsa00280,PCCB
path:hsa00280,HMGCLL1
path:hsa00280,AUH
path:hsa00280,MCCC1
path:hsa00280,BCAT1
path:hsa00280,BCAT2
path:hsa00280,BCKDHA
path:hsa00280,BCKDHB
path:hsa00280,OXCT2
path:hsa00280,MCCC2
path:hsa00280,AGXT2
path:hsa00280,AACS
path:hsa00280,MCEE
path:hsa00290,SDS
path:hsa00290,SDSL
path:hsa00290,BCAT1
path:hsa00290,BCAT2
path:hsa00310,AASS
path:hsa00310,EHMT2
path:hsa00310,PRDM7
path:hsa00310,HYKK
path:hsa00310,SMYD1
path:hsa00310,DLD
path:hsa00310,DLST
path:hsa00310,ECHS1
path:hsa00310,EHHADH
path:hsa00310,EZH1
path:hsa00310,EZH2
path:hsa00310,ALDH2
path:hsa00310,ALDH1B1
path:hsa00310,ALDH9A1
path:hsa00310,ALDH3A2
path:hsa00310,SETD1B
path:hsa00310,COLGALT2
path:hsa00310,GCDH
path:hsa00310,SETD2
path:hsa00310,HADHA
path:hsa00310,HADH
path:hsa00310,ACAT1
path:hsa00310,KMT5A
path:hsa00310,ACAT2
path:hsa00310,KMT2A
